IpAddr,AddrType,Proto,Port,PortState,Reason,TTL,ServiceName,Banner
83.242.170.133,ipv4,tcp,443,open,syn-ack,44,,
83.220.178.187,ipv4,tcp,443,open,syn-ack,49,,
82.146.33.46,ipv4,tcp,443,open,syn-ack,46,,
82.149.214.166,ipv4,tcp,443,open,syn-ack,47,,
82.146.53.231,ipv4,tcp,443,open,syn-ack,48,,
51.250.29.159,ipv4,tcp,3389,open,syn-ack,44,,
46.167.124.173,ipv4,tcp,80,open,syn-ack,50,,
62.3.58.238,ipv4,tcp,80,open,syn-ack,51,,
46.174.55.113,ipv4,tcp,80,open,syn-ack,52,,
46.61.234.193,ipv4,tcp,443,open,syn-ack,51,,
81.19.72.12,ipv4,tcp,80,open,syn-ack,49,,
80.66.84.194,ipv4,tcp,80,open,syn-ack,52,,
80.66.84.195,ipv4,tcp,80,open,syn-ack,52,,
84.201.141.48,ipv4,tcp,80,open,syn-ack,44,,
80.250.82.211,ipv4,tcp,80,open,syn-ack,49,,
80.78.251.18,ipv4,tcp,80,open,syn-ack,47,,
80.87.194.59,ipv4,tcp,80,open,syn-ack,48,,
80.78.251.45,ipv4,tcp,80,open,syn-ack,48,,
62.182.158.58,ipv4,tcp,3389,open,syn-ack,113,,
79.173.82.83,ipv4,tcp,80,open,syn-ack,51,,
79.98.8.173,ipv4,tcp,80,open,syn-ack,118,,
79.137.230.46,ipv4,tcp,80,open,syn-ack,116,,
79.137.210.16,ipv4,tcp,80,open,syn-ack,52,,
81.200.112.234,ipv4,tcp,80,open,syn-ack,56,,
46.46.151.22,ipv4,tcp,443,open,syn-ack,55,,
80.77.162.196,ipv4,tcp,80,open,syn-ack,51,,
77.238.103.228,ipv4,tcp,443,open,syn-ack,48,,
79.133.163.34,ipv4,tcp,80,open,syn-ack,52,,
77.73.70.170,ipv4,tcp,443,open,syn-ack,50,,
80.87.199.166,ipv4,tcp,80,open,syn-ack,48,,
78.29.9.80,ipv4,tcp,443,open,syn-ack,50,,
82.142.171.142,ipv4,tcp,443,open,syn-ack,53,,
82.202.161.238,ipv4,tcp,443,open,syn-ack,47,,
46.188.5.16,ipv4,tcp,80,open,syn-ack,48,,
80.89.156.218,ipv4,tcp,80,open,syn-ack,49,,
80.78.245.142,ipv4,tcp,80,open,syn-ack,48,,
80.87.198.201,ipv4,tcp,80,open,syn-ack,48,,
80.71.252.96,ipv4,tcp,80,open,syn-ack,113,,
79.140.29.234,ipv4,tcp,80,open,syn-ack,239,,
46.160.177.129,ipv4,tcp,80,open,syn-ack,16,,
81.23.11.108,ipv4,tcp,80,open,syn-ack,50,,
80.85.158.2,ipv4,tcp,3389,open,syn-ack,108,,
80.85.157.252,ipv4,tcp,3389,open,syn-ack,108,,
46.188.9.233,ipv4,tcp,443,open,syn-ack,49,,
62.152.73.4,ipv4,tcp,443,open,syn-ack,48,,
62.109.24.45,ipv4,tcp,443,open,syn-ack,48,,
82.114.150.151,ipv4,tcp,443,open,syn-ack,46,,
78.85.39.191,ipv4,tcp,80,open,syn-ack,50,,
82.146.63.152,ipv4,tcp,443,open,syn-ack,46,,
82.146.42.242,ipv4,tcp,443,open,syn-ack,47,,
81.200.118.64,ipv4,tcp,443,open,syn-ack,56,,
80.71.152.91,ipv4,tcp,3389,open,syn-ack,51,,
81.200.117.224,ipv4,tcp,443,open,syn-ack,56,,
82.146.43.228,ipv4,tcp,443,open,syn-ack,48,,
78.155.207.138,ipv4,tcp,443,open,syn-ack,47,,
84.22.136.199,ipv4,tcp,80,open,syn-ack,50,,
84.201.162.80,ipv4,tcp,80,open,syn-ack,44,,
82.202.170.22,ipv4,tcp,80,open,syn-ack,47,,
62.173.141.90,ipv4,tcp,3389,open,syn-ack,114,,
84.201.172.143,ipv4,tcp,443,open,syn-ack,47,,
83.169.253.87,ipv4,tcp,80,open,syn-ack,53,,
82.146.62.147,ipv4,tcp,443,open,syn-ack,48,,
80.78.253.120,ipv4,tcp,443,open,syn-ack,48,,
46.163.155.63,ipv4,tcp,80,open,syn-ack,46,,
51.250.10.94,ipv4,tcp,80,open,syn-ack,47,,
46.253.143.110,ipv4,tcp,80,open,syn-ack,51,,
62.76.89.209,ipv4,tcp,443,open,syn-ack,54,,
77.73.31.243,ipv4,tcp,443,open,syn-ack,118,,
85.12.242.74,ipv4,tcp,443,open,syn-ack,45,,
62.113.96.209,ipv4,tcp,443,open,syn-ack,49,,
84.201.179.172,ipv4,tcp,443,open,syn-ack,44,,
83.220.175.31,ipv4,tcp,443,open,syn-ack,48,,
81.222.115.51,ipv4,tcp,443,open,syn-ack,54,,
77.87.70.124,ipv4,tcp,80,open,syn-ack,48,,
77.244.211.178,ipv4,tcp,80,open,syn-ack,49,,
78.25.141.216,ipv4,tcp,80,open,syn-ack,50,,
62.233.46.63,ipv4,tcp,80,open,syn-ack,45,,
77.87.206.231,ipv4,tcp,443,open,syn-ack,48,,
83.174.240.250,ipv4,tcp,3389,open,syn-ack,114,,
62.112.108.172,ipv4,tcp,443,open,syn-ack,108,,
62.141.75.105,ipv4,tcp,443,open,syn-ack,52,,
46.174.55.192,ipv4,tcp,80,open,syn-ack,51,,
62.84.116.135,ipv4,tcp,443,open,syn-ack,47,,
77.51.102.140,ipv4,tcp,443,open,syn-ack,49,,
46.254.21.70,ipv4,tcp,443,open,syn-ack,48,,
83.171.104.49,ipv4,tcp,443,open,syn-ack,49,,
83.143.200.49,ipv4,tcp,443,open,syn-ack,45,,
78.140.223.3,ipv4,tcp,443,open,syn-ack,50,,
82.202.238.38,ipv4,tcp,443,open,syn-ack,50,,
62.152.55.38,ipv4,tcp,80,open,syn-ack,48,,
82.142.164.238,ipv4,tcp,443,open,syn-ack,54,,
62.109.26.146,ipv4,tcp,80,open,syn-ack,47,,
82.138.47.101,ipv4,tcp,443,open,syn-ack,50,,
82.198.177.206,ipv4,tcp,443,open,syn-ack,49,,
62.213.115.243,ipv4,tcp,3389,open,syn-ack,113,,
46.167.124.246,ipv4,tcp,80,open,syn-ack,50,,
84.201.156.111,ipv4,tcp,443,open,syn-ack,44,,
81.25.70.50,ipv4,tcp,80,open,syn-ack,41,,
80.252.135.249,ipv4,tcp,80,open,syn-ack,244,,
80.249.131.100,ipv4,tcp,80,open,syn-ack,50,,
80.90.187.30,ipv4,tcp,80,open,syn-ack,52,,
81.29.143.142,ipv4,tcp,80,open,syn-ack,50,,
80.90.190.225,ipv4,tcp,80,open,syn-ack,49,,
80.240.214.84,ipv4,tcp,80,open,syn-ack,47,,
80.77.162.172,ipv4,tcp,80,open,syn-ack,51,,
82.146.61.196,ipv4,tcp,443,open,syn-ack,48,,
81.211.33.143,ipv4,tcp,443,open,syn-ack,53,,
78.140.9.54,ipv4,tcp,80,open,syn-ack,47,,
80.77.162.202,ipv4,tcp,80,open,syn-ack,51,,
82.146.62.3,ipv4,tcp,443,open,syn-ack,48,,
82.146.38.75,ipv4,tcp,80,open,syn-ack,47,,
79.141.72.116,ipv4,tcp,80,open,syn-ack,49,,
77.73.71.104,ipv4,tcp,443,open,syn-ack,49,,
77.83.117.242,ipv4,tcp,443,open,syn-ack,43,,
82.114.112.199,ipv4,tcp,80,open,syn-ack,44,,
77.37.178.46,ipv4,tcp,443,open,syn-ack,48,,
46.46.153.37,ipv4,tcp,80,open,syn-ack,55,,
46.167.81.146,ipv4,tcp,80,open,syn-ack,50,,
80.249.129.79,ipv4,tcp,80,open,syn-ack,47,,
80.249.129.8,ipv4,tcp,80,open,syn-ack,46,,
79.172.102.239,ipv4,tcp,80,open,syn-ack,54,,
84.54.236.94,ipv4,tcp,80,open,syn-ack,49,,
84.201.148.118,ipv4,tcp,80,open,syn-ack,47,,
62.33.79.183,ipv4,tcp,443,open,syn-ack,52,,
81.177.142.8,ipv4,tcp,443,open,syn-ack,46,,
46.48.231.131,ipv4,tcp,3389,open,syn-ack,112,,
81.28.169.247,ipv4,tcp,443,open,syn-ack,51,,
83.234.95.13,ipv4,tcp,80,open,syn-ack,17,,
62.173.141.123,ipv4,tcp,3389,open,syn-ack,114,,
83.239.138.54,ipv4,tcp,443,open,syn-ack,51,,
81.200.116.196,ipv4,tcp,443,open,syn-ack,56,,
81.200.116.232,ipv4,tcp,443,open,syn-ack,56,,
81.16.141.205,ipv4,tcp,443,open,syn-ack,49,,
62.109.30.232,ipv4,tcp,80,open,syn-ack,48,,
62.176.5.176,ipv4,tcp,80,open,syn-ack,49,,
62.78.43.77,ipv4,tcp,443,open,syn-ack,48,,
62.148.10.189,ipv4,tcp,443,open,syn-ack,117,,
62.76.185.181,ipv4,tcp,80,open,syn-ack,49,,
62.173.149.88,ipv4,tcp,80,open,syn-ack,50,,
62.182.30.147,ipv4,tcp,80,open,syn-ack,49,,
77.221.144.103,ipv4,tcp,80,open,syn-ack,49,,
77.87.212.56,ipv4,tcp,80,open,syn-ack,46,,
62.84.116.46,ipv4,tcp,443,open,syn-ack,47,,
62.122.176.109,ipv4,tcp,443,open,syn-ack,53,,
62.231.30.246,ipv4,tcp,443,open,syn-ack,244,,
77.37.212.223,ipv4,tcp,443,open,syn-ack,48,,
62.117.69.162,ipv4,tcp,443,open,syn-ack,240,,
83.220.51.82,ipv4,tcp,443,open,syn-ack,245,,
83.242.147.142,ipv4,tcp,443,open,syn-ack,106,,
83.171.124.162,ipv4,tcp,443,open,syn-ack,48,,
84.52.102.194,ipv4,tcp,443,open,syn-ack,46,,
84.201.144.89,ipv4,tcp,443,open,syn-ack,47,,
83.220.34.72,ipv4,tcp,443,open,syn-ack,244,,
83.137.50.106,ipv4,tcp,443,open,syn-ack,55,,
82.146.33.75,ipv4,tcp,443,open,syn-ack,47,,
83.68.40.17,ipv4,tcp,443,open,syn-ack,52,,
83.69.222.1,ipv4,tcp,443,open,syn-ack,238,,
46.241.97.172,ipv4,tcp,80,open,syn-ack,50,,
46.174.11.38,ipv4,tcp,80,open,syn-ack,47,,
46.52.173.104,ipv4,tcp,80,open,syn-ack,84,,
46.180.239.179,ipv4,tcp,80,open,syn-ack,48,,
46.149.225.104,ipv4,tcp,80,open,syn-ack,50,,
46.167.125.54,ipv4,tcp,80,open,syn-ack,50,,
80.78.247.38,ipv4,tcp,80,open,syn-ack,48,,
80.90.187.6,ipv4,tcp,80,open,syn-ack,52,,
79.120.113.116,ipv4,tcp,3389,open,syn-ack,118,,
81.17.10.194,ipv4,tcp,80,open,syn-ack,242,,
80.90.190.238,ipv4,tcp,80,open,syn-ack,49,,
82.146.61.176,ipv4,tcp,443,open,syn-ack,48,,
82.200.2.31,ipv4,tcp,443,open,syn-ack,50,,
82.204.175.78,ipv4,tcp,80,open,syn-ack,45,,
62.152.44.221,ipv4,tcp,3389,open,syn-ack,111,,
78.85.14.79,ipv4,tcp,443,open,syn-ack,46,,
77.83.117.157,ipv4,tcp,443,open,syn-ack,43,,
62.152.44.207,ipv4,tcp,3389,open,syn-ack,111,,
77.83.117.237,ipv4,tcp,443,open,syn-ack,43,,
81.195.211.145,ipv4,tcp,80,open,syn-ack,43,,
85.28.58.29,ipv4,tcp,3389,open,syn-ack,50,,
83.220.166.35,ipv4,tcp,443,open,syn-ack,53,,
82.204.197.114,ipv4,tcp,443,open,syn-ack,43,,
82.202.244.134,ipv4,tcp,443,open,syn-ack,50,,
82.204.137.98,ipv4,tcp,443,open,syn-ack,43,,
79.174.12.115,ipv4,tcp,80,open,syn-ack,48,,
79.143.25.186,ipv4,tcp,80,open,syn-ack,49,,
46.167.122.62,ipv4,tcp,80,open,syn-ack,50,,
79.172.51.220,ipv4,tcp,80,open,syn-ack,42,,
81.1.252.110,ipv4,tcp,80,open,syn-ack,50,,
80.82.50.209,ipv4,tcp,80,open,syn-ack,240,,
79.165.140.166,ipv4,tcp,80,open,syn-ack,49,,
46.48.47.158,ipv4,tcp,443,open,syn-ack,107,,
80.66.73.76,ipv4,tcp,80,open,syn-ack,39,,
46.229.212.137,ipv4,tcp,443,open,syn-ack,51,,
62.182.207.40,ipv4,tcp,80,open,syn-ack,45,,
46.229.213.96,ipv4,tcp,443,open,syn-ack,50,,
82.138.37.32,ipv4,tcp,443,open,syn-ack,49,,
77.37.234.68,ipv4,tcp,443,open,syn-ack,49,,
82.151.96.180,ipv4,tcp,443,open,syn-ack,47,,
82.146.63.167,ipv4,tcp,443,open,syn-ack,48,,
82.146.63.155,ipv4,tcp,443,open,syn-ack,48,,
82.202.207.53,ipv4,tcp,443,open,syn-ack,50,,
81.88.223.196,ipv4,tcp,443,open,syn-ack,51,,
83.167.16.9,ipv4,tcp,80,open,syn-ack,48,,
77.51.205.156,ipv4,tcp,3389,open,syn-ack,113,,
84.52.120.59,ipv4,tcp,80,open,syn-ack,48,,
83.217.9.247,ipv4,tcp,443,open,syn-ack,52,,
83.166.242.97,ipv4,tcp,443,open,syn-ack,51,,
62.84.127.163,ipv4,tcp,3389,open,syn-ack,111,,
81.200.116.134,ipv4,tcp,443,open,syn-ack,56,,
80.87.196.133,ipv4,tcp,443,open,syn-ack,48,,
81.5.99.104,ipv4,tcp,443,open,syn-ack,44,,
84.201.185.210,ipv4,tcp,443,open,syn-ack,47,,
77.37.154.172,ipv4,tcp,443,open,syn-ack,110,,
77.37.154.207,ipv4,tcp,443,open,syn-ack,48,,
84.38.183.30,ipv4,tcp,443,open,syn-ack,48,,
79.164.195.10,ipv4,tcp,443,open,syn-ack,15,,
84.23.54.208,ipv4,tcp,443,open,syn-ack,49,,
83.217.9.73,ipv4,tcp,443,open,syn-ack,47,,
81.222.115.36,ipv4,tcp,443,open,syn-ack,54,,
83.229.211.91,ipv4,tcp,443,open,syn-ack,50,,
82.200.90.106,ipv4,tcp,443,open,syn-ack,50,,
62.109.14.155,ipv4,tcp,80,open,syn-ack,46,,
77.82.80.104,ipv4,tcp,80,open,syn-ack,48,,
62.76.185.178,ipv4,tcp,80,open,syn-ack,49,,
77.34.252.114,ipv4,tcp,80,open,syn-ack,49,,
77.72.121.106,ipv4,tcp,80,open,syn-ack,50,,
77.221.145.120,ipv4,tcp,443,open,syn-ack,49,,
77.66.178.144,ipv4,tcp,3389,open,syn-ack,102,,
83.220.58.228,ipv4,tcp,443,open,syn-ack,242,,
80.66.81.17,ipv4,tcp,443,open,syn-ack,54,,
62.122.242.7,ipv4,tcp,80,open,syn-ack,52,,
83.167.2.19,ipv4,tcp,443,open,syn-ack,46,,
46.227.165.76,ipv4,tcp,80,open,syn-ack,51,,
62.109.21.228,ipv4,tcp,80,open,syn-ack,46,,
51.250.21.82,ipv4,tcp,80,open,syn-ack,47,,
80.252.135.165,ipv4,tcp,80,open,syn-ack,46,,
84.38.184.214,ipv4,tcp,80,open,syn-ack,50,,
84.201.181.196,ipv4,tcp,80,open,syn-ack,44,,
79.170.152.160,ipv4,tcp,80,open,syn-ack,55,,
46.73.132.109,ipv4,tcp,443,open,syn-ack,55,,
80.249.145.95,ipv4,tcp,80,open,syn-ack,50,,
81.200.114.24,ipv4,tcp,80,open,syn-ack,56,,
83.171.102.85,ipv4,tcp,3389,open,syn-ack,111,,
80.249.145.242,ipv4,tcp,80,open,syn-ack,49,,
81.90.0.243,ipv4,tcp,80,open,syn-ack,51,,
77.232.37.31,ipv4,tcp,3389,open,syn-ack,115,,
77.232.37.149,ipv4,tcp,3389,open,syn-ack,115,,
78.36.14.211,ipv4,tcp,3389,open,syn-ack,113,,
81.90.182.132,ipv4,tcp,80,open,syn-ack,48,,
82.146.62.12,ipv4,tcp,443,open,syn-ack,46,,
78.85.244.17,ipv4,tcp,80,open,syn-ack,51,,
80.79.251.238,ipv4,tcp,80,open,syn-ack,48,,
81.211.110.83,ipv4,tcp,80,open,syn-ack,54,,
78.109.129.165,ipv4,tcp,80,open,syn-ack,47,,
62.84.116.123,ipv4,tcp,3389,open,syn-ack,111,,
78.36.203.132,ipv4,tcp,443,open,syn-ack,51,,
80.244.229.199,ipv4,tcp,80,open,syn-ack,45,,
81.200.114.121,ipv4,tcp,443,open,syn-ack,56,,
83.239.18.254,ipv4,tcp,443,open,syn-ack,46,,
82.193.154.131,ipv4,tcp,443,open,syn-ack,43,,
82.151.113.207,ipv4,tcp,443,open,syn-ack,47,,
82.146.61.16,ipv4,tcp,443,open,syn-ack,48,,
80.246.246.139,ipv4,tcp,80,open,syn-ack,48,,
62.76.109.102,ipv4,tcp,80,open,syn-ack,50,,
78.36.15.219,ipv4,tcp,80,open,syn-ack,49,,
79.172.51.191,ipv4,tcp,80,open,syn-ack,43,,
62.141.103.146,ipv4,tcp,443,open,syn-ack,53,,
84.237.43.52,ipv4,tcp,80,open,syn-ack,47,,
46.232.241.160,ipv4,tcp,443,open,syn-ack,48,,
62.33.79.149,ipv4,tcp,443,open,syn-ack,52,,
62.118.70.142,ipv4,tcp,443,open,syn-ack,40,,
78.140.232.250,ipv4,tcp,443,open,syn-ack,44,,
82.138.16.186,ipv4,tcp,443,open,syn-ack,112,,
82.209.65.57,ipv4,tcp,443,open,syn-ack,41,,
82.151.200.194,ipv4,tcp,443,open,syn-ack,50,,
82.114.150.122,ipv4,tcp,443,open,syn-ack,46,,
82.116.59.236,ipv4,tcp,443,open,syn-ack,51,,
82.117.184.7,ipv4,tcp,443,open,syn-ack,48,,
83.167.68.186,ipv4,tcp,80,open,syn-ack,115,,
84.53.244.251,ipv4,tcp,80,open,syn-ack,52,,
84.201.152.136,ipv4,tcp,443,open,syn-ack,44,,
81.9.112.8,ipv4,tcp,443,open,syn-ack,109,,
80.240.35.125,ipv4,tcp,443,open,syn-ack,241,,
81.177.141.160,ipv4,tcp,443,open,syn-ack,47,,
82.198.187.31,ipv4,tcp,443,open,syn-ack,49,,
84.201.185.239,ipv4,tcp,443,open,syn-ack,47,,
62.182.139.9,ipv4,tcp,443,open,syn-ack,38,,
62.76.109.196,ipv4,tcp,443,open,syn-ack,50,,
62.109.19.71,ipv4,tcp,443,open,syn-ack,48,,
78.110.50.130,ipv4,tcp,443,open,syn-ack,49,,
79.172.42.118,ipv4,tcp,443,open,syn-ack,43,,
83.221.211.208,ipv4,tcp,443,open,syn-ack,47,,
83.220.175.164,ipv4,tcp,443,open,syn-ack,47,,
84.201.184.21,ipv4,tcp,443,open,syn-ack,45,,
82.146.49.197,ipv4,tcp,443,open,syn-ack,48,,
84.52.91.219,ipv4,tcp,80,open,syn-ack,47,,
83.234.116.236,ipv4,tcp,443,open,syn-ack,51,,
83.219.150.58,ipv4,tcp,443,open,syn-ack,49,,
82.200.111.52,ipv4,tcp,443,open,syn-ack,48,,
82.199.98.70,ipv4,tcp,443,open,syn-ack,117,,
62.109.15.3,ipv4,tcp,80,open,syn-ack,46,,
77.39.15.28,ipv4,tcp,80,open,syn-ack,50,,
80.87.202.201,ipv4,tcp,3389,open,syn-ack,112,,
77.246.156.132,ipv4,tcp,80,open,syn-ack,47,,
62.148.227.51,ipv4,tcp,80,open,syn-ack,47,,
62.173.149.182,ipv4,tcp,80,open,syn-ack,50,,
46.232.124.171,ipv4,tcp,80,open,syn-ack,41,,
77.241.30.35,ipv4,tcp,80,open,syn-ack,52,,
77.39.75.252,ipv4,tcp,80,open,syn-ack,52,,
77.94.103.11,ipv4,tcp,80,open,syn-ack,50,,
78.85.20.248,ipv4,tcp,80,open,syn-ack,51,,
77.223.99.18,ipv4,tcp,80,open,syn-ack,48,,
78.85.101.165,ipv4,tcp,80,open,syn-ack,49,,
62.192.254.12,ipv4,tcp,443,open,syn-ack,111,,
83.239.92.251,ipv4,tcp,443,open,syn-ack,46,,
82.148.26.104,ipv4,tcp,443,open,syn-ack,50,,
81.200.3.173,ipv4,tcp,443,open,syn-ack,118,,
84.47.187.185,ipv4,tcp,443,open,syn-ack,55,,
83.221.196.3,ipv4,tcp,443,open,syn-ack,51,,
77.51.92.106,ipv4,tcp,80,open,syn-ack,48,,
46.161.149.122,ipv4,tcp,80,open,syn-ack,111,,
46.174.54.161,ipv4,tcp,80,open,syn-ack,52,,
46.150.133.187,ipv4,tcp,80,open,syn-ack,49,,
46.235.186.119,ipv4,tcp,80,open,syn-ack,48,,
82.146.42.90,ipv4,tcp,443,open,syn-ack,47,,
62.84.121.244,ipv4,tcp,80,open,syn-ack,47,,
46.167.104.154,ipv4,tcp,80,open,syn-ack,50,,
80.82.52.158,ipv4,tcp,80,open,syn-ack,49,,
46.61.41.104,ipv4,tcp,443,open,syn-ack,52,,
80.76.42.67,ipv4,tcp,80,open,syn-ack,51,,
81.95.41.24,ipv4,tcp,80,open,syn-ack,47,,
84.201.181.187,ipv4,tcp,80,open,syn-ack,46,,
80.90.187.183,ipv4,tcp,80,open,syn-ack,52,,
80.252.139.137,ipv4,tcp,80,open,syn-ack,240,,
77.243.106.106,ipv4,tcp,3389,open,syn-ack,45,,
81.177.136.148,ipv4,tcp,80,open,syn-ack,47,,
83.222.115.37,ipv4,tcp,443,open,syn-ack,109,,
80.249.147.95,ipv4,tcp,443,open,syn-ack,48,,
78.142.234.88,ipv4,tcp,80,open,syn-ack,48,,
83.149.205.43,ipv4,tcp,80,open,syn-ack,48,,
80.77.162.87,ipv4,tcp,80,open,syn-ack,51,,
62.152.44.228,ipv4,tcp,3389,open,syn-ack,111,,
80.79.249.57,ipv4,tcp,80,open,syn-ack,49,,
80.87.199.220,ipv4,tcp,80,open,syn-ack,48,,
77.83.117.253,ipv4,tcp,443,open,syn-ack,43,,
82.147.126.36,ipv4,tcp,80,open,syn-ack,46,,
83.97.108.141,ipv4,tcp,443,open,syn-ack,47,,
81.30.208.8,ipv4,tcp,443,open,syn-ack,46,,
82.202.204.160,ipv4,tcp,443,open,syn-ack,50,,
80.254.110.78,ipv4,tcp,80,open,syn-ack,50,,
46.151.155.154,ipv4,tcp,80,open,syn-ack,115,,
80.76.224.29,ipv4,tcp,80,open,syn-ack,50,,
81.176.228.5,ipv4,tcp,80,open,syn-ack,46,,
46.235.188.248,ipv4,tcp,443,open,syn-ack,52,,
85.15.140.51,ipv4,tcp,80,open,syn-ack,48,,
62.148.237.13,ipv4,tcp,443,open,syn-ack,48,,
62.117.117.122,ipv4,tcp,80,open,syn-ack,48,,
62.176.18.229,ipv4,tcp,443,open,syn-ack,48,,
82.200.44.83,ipv4,tcp,443,open,syn-ack,49,,
62.173.141.89,ipv4,tcp,3389,open,syn-ack,114,,
84.54.39.198,ipv4,tcp,443,open,syn-ack,49,,
84.201.132.112,ipv4,tcp,443,open,syn-ack,42,,
46.232.19.245,ipv4,tcp,80,open,syn-ack,40,,
62.231.5.76,ipv4,tcp,80,open,syn-ack,53,,
62.117.64.178,ipv4,tcp,80,open,syn-ack,49,,
83.97.108.141,ipv4,tcp,443,open,syn-ack,47,,
81.95.134.126,ipv4,tcp,443,open,syn-ack,113,,
81.211.41.22,ipv4,tcp,443,open,syn-ack,53,,
80.76.44.62,ipv4,tcp,80,open,syn-ack,43,,
62.117.88.2,ipv4,tcp,80,open,syn-ack,49,,
77.244.78.168,ipv4,tcp,80,open,syn-ack,48,,
77.233.14.133,ipv4,tcp,80,open,syn-ack,51,,
78.37.176.115,ipv4,tcp,80,open,syn-ack,114,,
77.37.252.147,ipv4,tcp,443,open,syn-ack,111,,
84.201.170.152,ipv4,tcp,80,open,syn-ack,46,,
84.201.160.75,ipv4,tcp,3389,open,syn-ack,44,,
62.113.113.249,ipv4,tcp,443,open,syn-ack,53,,
82.146.57.52,ipv4,tcp,443,open,syn-ack,48,,
83.234.218.139,ipv4,tcp,443,open,syn-ack,51,,
83.167.22.10,ipv4,tcp,443,open,syn-ack,46,,
83.219.134.69,ipv4,tcp,443,open,syn-ack,49,,
82.199.121.201,ipv4,tcp,443,open,syn-ack,54,,
51.250.29.140,ipv4,tcp,3389,open,syn-ack,44,,
46.146.95.15,ipv4,tcp,80,open,syn-ack,48,,
84.201.159.50,ipv4,tcp,443,open,syn-ack,47,,
46.52.213.147,ipv4,tcp,80,open,syn-ack,48,,
82.148.15.34,ipv4,tcp,443,open,syn-ack,50,,
79.170.152.60,ipv4,tcp,80,open,syn-ack,55,,
81.163.30.196,ipv4,tcp,80,open,syn-ack,48,,
80.90.187.137,ipv4,tcp,80,open,syn-ack,52,,
80.78.247.134,ipv4,tcp,80,open,syn-ack,48,,
80.78.251.56,ipv4,tcp,80,open,syn-ack,48,,
80.87.193.206,ipv4,tcp,80,open,syn-ack,48,,
82.147.80.29,ipv4,tcp,80,open,syn-ack,51,,
80.78.251.19,ipv4,tcp,80,open,syn-ack,48,,
51.250.5.90,ipv4,tcp,3389,open,syn-ack,111,,
81.177.159.16,ipv4,tcp,80,open,syn-ack,46,,
77.232.37.56,ipv4,tcp,3389,open,syn-ack,115,,
77.232.37.83,ipv4,tcp,3389,open,syn-ack,117,,
80.87.201.177,ipv4,tcp,80,open,syn-ack,46,,
81.211.90.2,ipv4,tcp,80,open,syn-ack,53,,
82.146.58.73,ipv4,tcp,80,open,syn-ack,48,,
82.146.61.251,ipv4,tcp,443,open,syn-ack,48,,
78.36.10.108,ipv4,tcp,80,open,syn-ack,51,,
82.112.0.34,ipv4,tcp,80,open,syn-ack,53,,
82.148.14.171,ipv4,tcp,443,open,syn-ack,50,,
82.146.38.31,ipv4,tcp,80,open,syn-ack,46,,
81.177.136.237,ipv4,tcp,80,open,syn-ack,47,,
83.166.242.199,ipv4,tcp,80,open,syn-ack,115,,
81.177.96.233,ipv4,tcp,80,open,syn-ack,49,,
80.92.39.85,ipv4,tcp,80,open,syn-ack,241,,
81.161.123.197,ipv4,tcp,80,open,syn-ack,49,,
80.68.150.238,ipv4,tcp,80,open,syn-ack,44,,
82.151.196.25,ipv4,tcp,80,open,syn-ack,50,,
80.68.12.210,ipv4,tcp,80,open,syn-ack,51,,
77.222.63.249,ipv4,tcp,443,open,syn-ack,47,,
78.30.254.182,ipv4,tcp,443,open,syn-ack,50,,
80.71.159.227,ipv4,tcp,3389,open,syn-ack,51,,
82.151.114.24,ipv4,tcp,443,open,syn-ack,49,,
81.200.114.236,ipv4,tcp,443,open,syn-ack,56,,
81.200.114.215,ipv4,tcp,443,open,syn-ack,56,,
46.111.11.16,ipv4,tcp,80,open,syn-ack,109,,
82.202.204.199,ipv4,tcp,443,open,syn-ack,47,,
46.174.52.36,ipv4,tcp,80,open,syn-ack,52,,
79.174.69.11,ipv4,tcp,80,open,syn-ack,44,,
80.89.156.130,ipv4,tcp,80,open,syn-ack,49,,
62.78.47.217,ipv4,tcp,443,open,syn-ack,47,,
80.234.121.218,ipv4,tcp,80,open,syn-ack,14,,
62.148.236.203,ipv4,tcp,443,open,syn-ack,50,,
62.84.124.110,ipv4,tcp,443,open,syn-ack,46,,
46.243.180.199,ipv4,tcp,443,open,syn-ack,48,,
81.211.95.58,ipv4,tcp,443,open,syn-ack,54,,
82.202.207.212,ipv4,tcp,443,open,syn-ack,50,,
81.177.142.200,ipv4,tcp,443,open,syn-ack,46,,
82.146.43.119,ipv4,tcp,443,open,syn-ack,48,,
78.142.222.117,ipv4,tcp,443,open,syn-ack,48,,
84.201.141.157,ipv4,tcp,80,open,syn-ack,47,,
84.38.185.89,ipv4,tcp,80,open,syn-ack,49,,
83.220.173.77,ipv4,tcp,80,open,syn-ack,48,,
83.136.113.120,ipv4,tcp,80,open,syn-ack,49,,
84.47.168.94,ipv4,tcp,443,open,syn-ack,55,,
82.146.62.143,ipv4,tcp,443,open,syn-ack,48,,
62.84.122.245,ipv4,tcp,3389,open,syn-ack,47,,
81.30.190.109,ipv4,tcp,443,open,syn-ack,47,,
80.78.253.205,ipv4,tcp,443,open,syn-ack,48,,
81.177.141.111,ipv4,tcp,443,open,syn-ack,47,,
81.163.57.58,ipv4,tcp,443,open,syn-ack,50,,
62.109.30.193,ipv4,tcp,80,open,syn-ack,48,,
46.229.220.10,ipv4,tcp,80,open,syn-ack,52,,
46.161.14.63,ipv4,tcp,80,open,syn-ack,49,,
